,name,f1,tn,fn,fp,tp,tnr,fnr,fpr,tpr
1048,ARE,0.5769230769230769,37,50,38,60,0.42528735632183906,0.5747126436781609,0.3877551020408163,0.6122448979591837
1049,ARI,0.6594202898550725,0,94,0,91,0.0,1.0,0.0,1.0
1050,APEI,0.6296296296296297,0,100,0,85,0.0,1.0,0.0,1.0
1051,ARCO,0.0,94,0,91,0,1.0,0.0,1.0,0.0
1052,APRN,0.0,107,0,78,0,1.0,0.0,1.0,0.0
1053,APM,0.609271523178808,0,59,0,46,0.0,1.0,0.0,1.0
1054,APEN,0.0,110,0,75,0,1.0,0.0,1.0,0.0
1055,APPF,0.3116883116883117,55,30,76,24,0.6470588235294118,0.35294117647058826,0.76,0.24
1056,ASR,0.47513812154696133,47,47,48,43,0.5,0.5,0.5274725274725275,0.4725274725274725
1057,ARYAU,0.0,34,0,12,0,1.0,0.0,1.0,0.0
1058,ASA,0.5482233502538071,42,44,45,54,0.4883720930232558,0.5116279069767442,0.45454545454545453,0.5454545454545454
1059,ASTE,0.6925795053003534,0,87,0,98,0.0,1.0,0.0,1.0
1060,AROW,0.4808743169398907,46,45,50,44,0.5054945054945055,0.4945054945054945,0.5319148936170213,0.46808510638297873
1061,ASH,0.6971830985915494,0,86,0,99,0.0,1.0,0.0,1.0
1062,ASPS,0.0,92,0,93,0,1.0,0.0,1.0,0.0
1063,ASB,0.35135135135135137,63,32,64,26,0.6631578947368421,0.3368421052631579,0.7111111111111111,0.28888888888888886
1064,ASM,0.09195402298850575,102,21,58,4,0.8292682926829268,0.17073170731707318,0.9354838709677419,0.06451612903225806
1065,ATXI,0.0,96,0,89,0,1.0,0.0,1.0,0.0
1066,AVID,0.5154639175257733,41,56,38,50,0.422680412371134,0.5773195876288659,0.4318181818181818,0.5681818181818182
1067,AVAL,0.0,94,0,91,0,1.0,0.0,1.0,0.0
1068,AVT,0.0,96,0,89,0,1.0,0.0,1.0,0.0
1069,AUBN,0.6382978723404255,21,66,19,75,0.2413793103448276,0.7586206896551724,0.20212765957446807,0.7978723404255319
1070,AWR,0.5445544554455446,38,43,49,55,0.4691358024691358,0.5308641975308642,0.47115384615384615,0.5288461538461539
1071,ATNX (3),0.5482233502538071,42,54,35,54,0.4375,0.5625,0.39325842696629215,0.6067415730337079
1072,AUDC,0.5028571428571429,54,33,54,44,0.6206896551724138,0.3793103448275862,0.5510204081632653,0.4489795918367347
1073,ATNX (2),0.5482233502538071,42,54,35,54,0.4375,0.5625,0.39325842696629215,0.6067415730337079
1074,ATRO,0.48958333333333326,40,66,32,47,0.37735849056603776,0.6226415094339622,0.4050632911392405,0.5949367088607594
1075,AWF,0.6738351254480287,0,91,0,94,0.0,1.0,0.0,1.0
1076,ATOS,0.0,110,0,75,0,1.0,0.0,1.0,0.0
1077,ATNX (1),0.4216867469879518,54,42,54,35,0.5625,0.4375,0.6067415730337079,0.39325842696629215
1078,ATNX,0.4216867469879518,54,42,54,35,0.5625,0.4375,0.6067415730337079,0.39325842696629215
1079,AVXL,0.0,100,0,85,0,1.0,0.0,1.0,0.0
1080,AVGOP,0.2,14,5,11,2,0.7368421052631579,0.2631578947368421,0.8461538461538461,0.15384615384615385
1081,AVRO,0.40625,35,39,37,26,0.47297297297297297,0.527027027027027,0.5873015873015873,0.4126984126984127
1082,BA,0.5700934579439253,32,67,25,61,0.32323232323232326,0.6767676767676768,0.29069767441860467,0.7093023255813954
1083,AWX,0.0,108,0,73,0,1.0,0.0,1.0,0.0
1084,AY,0.0,75,0,110,0,1.0,0.0,1.0,0.0
1085,BAF,0.5405405405405406,23,68,34,60,0.25274725274725274,0.7472527472527473,0.3617021276595745,0.6382978723404256
1086,AYI,0.6772908366533864,19,72,9,85,0.2087912087912088,0.7912087912087912,0.09574468085106383,0.9042553191489362
1087,BANR,0.0,95,0,90,0,1.0,0.0,1.0,0.0
1088,AX,0.0,87,0,98,0,1.0,0.0,1.0,0.0
1089,AXP,0.6594202898550725,0,94,0,91,0.0,1.0,0.0,1.0
1090,BBK,0.5689655172413793,19,68,32,66,0.21839080459770116,0.7816091954022989,0.32653061224489793,0.673469387755102
1091,BBX,0.0,108,0,77,0,1.0,0.0,1.0,0.0
1092,BBD,0.5154639175257733,41,60,34,50,0.40594059405940597,0.594059405940594,0.40476190476190477,0.5952380952380952
1093,BCOM,0.0,106,0,61,0,1.0,0.0,1.0,0.0
1094,BBN,0.46511627906976744,53,31,61,40,0.6309523809523809,0.36904761904761907,0.6039603960396039,0.39603960396039606
1095,BAX,0.7017543859649124,0,85,0,100,0.0,1.0,0.0,1.0
1096,BCX,0.30666666666666664,58,36,68,23,0.6170212765957447,0.3829787234042553,0.7472527472527473,0.25274725274725274
1097,BB,0.0,99,0,86,0,1.0,0.0,1.0,0.0
1098,BCOW,0.046511627906976744,45,1,40,1,0.9782608695652174,0.021739130434782608,0.975609756097561,0.024390243902439025
1099,BCPC,0.5581395348837209,30,60,35,60,0.3333333333333333,0.6666666666666666,0.3684210526315789,0.631578947368421
1100,BBDC,0.5816733067729083,7,93,12,73,0.07,0.93,0.1411764705882353,0.8588235294117647
1101,BCOV,0.509090909090909,62,39,42,42,0.6138613861386139,0.38613861386138615,0.5,0.5
1102,BGY,0.0,91,0,94,0,1.0,0.0,1.0,0.0
1103,BEDU,0.5333333333333334,42,61,30,52,0.4077669902912621,0.5922330097087378,0.36585365853658536,0.6341463414634146
1104,BGIO,0.6033057851239669,16,81,15,73,0.16494845360824742,0.8350515463917526,0.17045454545454544,0.8295454545454546
1105,BDCZ,0.26666666666666666,29,6,27,6,0.8285714285714286,0.17142857142857143,0.8181818181818182,0.18181818181818182
1106,BGH,0.4528301886792453,62,32,55,36,0.6595744680851063,0.3404255319148936,0.6043956043956044,0.3956043956043956
1107,BDGE,0.49214659685863876,41,55,42,47,0.4270833333333333,0.5729166666666666,0.47191011235955055,0.5280898876404494
1108,BFC,0.0,75,3,78,0,0.9615384615384616,0.038461538461538464,1.0,0.0
1109,BHK,0.4468085106382979,39,47,57,42,0.45348837209302323,0.5465116279069767,0.5757575757575758,0.42424242424242425
1110,BFRA,0.0,63,0,31,0,1.0,0.0,1.0,0.0
1111,BELFB,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
1112,BDL,0.12000000000000001,82,2,42,3,0.9761904761904762,0.023809523809523808,0.9333333333333333,0.06666666666666667
1113,BFST,0.2474226804123711,69,15,58,12,0.8214285714285714,0.17857142857142858,0.8285714285714286,0.17142857142857143
1114,BHVN,0.4948453608247423,39,55,43,48,0.4148936170212766,0.5851063829787234,0.4725274725274725,0.5274725274725275
1115,BKH,0.2836879432624113,64,18,83,20,0.7804878048780488,0.21951219512195122,0.8058252427184466,0.1941747572815534
1116,BK,0.44047619047619047,54,35,59,37,0.6067415730337079,0.39325842696629215,0.6145833333333334,0.3854166666666667
1117,BIP,0.3878787878787878,52,26,75,32,0.6666666666666666,0.3333333333333333,0.7009345794392523,0.29906542056074764
1118,BIT,0.0,94,0,91,0,1.0,0.0,1.0,0.0
1119,BLFS,0.37086092715231783,62,31,64,28,0.6666666666666666,0.3333333333333333,0.6956521739130435,0.30434782608695654
1120,BHTG,0.6030534351145038,2,104,0,79,0.018867924528301886,0.9811320754716981,0.0,1.0
1121,BHP,0.6397058823529411,0,98,0,87,0.0,1.0,0.0,1.0
1122,BNKD,0.0,28,0,32,0,1.0,0.0,1.0,0.0
1123,BLU,0.6642335766423358,0,92,0,91,0.0,1.0,0.0,1.0
1124,BPOP,0.3971631205673759,72,23,62,28,0.7578947368421053,0.24210526315789474,0.6888888888888889,0.3111111111111111
1125,BOSC,0.5761316872427983,12,94,9,70,0.11320754716981132,0.8867924528301887,0.11392405063291139,0.8860759493670886
1126,BP,0.44047619047619047,54,50,44,37,0.5192307692307693,0.4807692307692308,0.5432098765432098,0.4567901234567901
1127,BNKU,0.4,19,16,14,10,0.5428571428571428,0.45714285714285713,0.5833333333333334,0.4166666666666667
